film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,category_id
817,SOLDIERS EVOLUTION,A LACKLUSTURE PANORAMA OF A A SHARK AND A PIONEER WHO MUST CONFRONT A STUDENT IN THE FIRST MANNED SPACE STATION,2006,1,7,7,4.99,185,27.99,R,14
818,SOMETHING DUCK,A BORING CHARACTER STUDY OF A CAR AND A HUSBAND WHO MUST OUTGUN A FRISBEE IN THE FIRST MANNED SPACE STATION,2006,1,7,4,4.99,180,17.99,NC-17,17
819,SONG HEDWIG,A AMAZING DOCUMENTARY OF A MAN AND A HUSBAND WHO MUST CONFRONT A SQUIRREL IN A MYSQL CONVENTION,2006,1,7,3,0.99,165,29.99,PG-13,17
820,SONS INTERVIEW,A TAUT CHARACTER STUDY OF A EXPLORER AND A MAD COW WHO MUST BATTLE A HUNTER IN ANCIENT CHINA,2006,1,7,3,2.99,184,11.99,NC-17,2
821,SORORITY QUEEN,A FAST-PACED DISPLAY OF A SQUIRREL AND A COMPOSER WHO MUST FIGHT A FORENSIC PSYCHOLOGIST IN A JET BOAT,2006,1,7,6,0.99,184,17.99,NC-17,9
822,SOUP WISDOM,A FAST-PACED DISPLAY OF A ROBOT AND A BUTLER WHO MUST DEFEAT A BUTLER IN A MYSQL CONVENTION,2006,1,7,6,0.99,169,12.99,R,17
823,SOUTH WAIT,A AMAZING DOCUMENTARY OF A CAR AND A ROBOT WHO MUST ESCAPE A LUMBERJACK IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,2.99,143,21.99,R,17
824,SPARTACUS CHEAPER,A THRILLING PANORAMA OF A PASTRY CHEF AND A SECRET AGENT WHO MUST OVERCOME A STUDENT IN A MANHATTAN PENTHOUSE,2006,1,7,4,4.99,52,19.99,NC-17,17
825,SPEAKEASY DATE,A LACKLUSTURE DRAMA OF A FORENSIC PSYCHOLOGIST AND A CAR WHO MUST REDEEM A MAN IN A MANHATTAN PENTHOUSE,2006,1,7,6,2.99,165,22.99,PG-13,17
826,SPEED SUIT,A BRILLIANT DISPLAY OF A FRISBEE AND A MAD SCIENTIST WHO MUST SUCCUMB A ROBOT IN ANCIENT CHINA,2006,1,7,7,4.99,124,19.99,PG-13,16
827,SPICE SORORITY,A FATEFUL DISPLAY OF A PIONEER AND A HUNTER WHO MUST DEFEAT A HUSBAND IN AN ABANDONED MINE SHAFT,2006,1,7,5,4.99,141,22.99,NC-17,7
828,SPIKING ELEMENT,A LACKLUSTURE EPISTLE OF A DENTIST AND A TECHNICAL WRITER WHO MUST FIND A DOG IN A MONASTERY,2006,1,7,7,2.99,79,12.99,G,17
829,SPINAL ROCKY,A LACKLUSTURE EPISTLE OF A SUMO WRESTLER AND A SQUIRREL WHO MUST DEFEAT A EXPLORER IN CALIFORNIA,2006,1,7,7,2.99,138,12.99,PG-13,8
830,SPIRIT FLINTSTONES,A BRILLIANT YARN OF A CAT AND A CAR WHO MUST CONFRONT A EXPLORER IN ANCIENT JAPAN,2006,1,7,7,0.99,149,23.99,R,11
831,SPIRITED CASUALTIES,A TAUT STORY OF A WAITRESS AND A MAN WHO MUST FACE A CAR IN A BALOON FACTORY,2006,1,7,5,0.99,138,20.99,PG-13,17
832,SPLASH GUMP,A TAUT SAGA OF A CROCODILE AND A BOAT WHO MUST CONQUER A HUNTER IN A SHARK TANK,2006,1,7,5,0.99,175,16.99,PG,8
833,SPLENDOR PATTON,A TAUT STORY OF A DOG AND A EXPLORER WHO MUST FIND A ASTRONAUT IN BERLIN,2006,1,7,5,0.99,134,20.99,R,3
834,SPOILERS HELLFIGHTERS,A FANCIFUL STORY OF A TECHNICAL WRITER AND A SQUIRREL WHO MUST DEFEAT A DOG IN THE GULF OF MEXICO,2006,1,7,4,0.99,151,26.99,G,17
835,SPY MILE,A THRILLING DOCUMENTARY OF A FEMINIST AND A FEMINIST WHO MUST CONFRONT A FEMINIST IN A BALOON,2006,1,7,6,2.99,112,13.99,PG-13,10
836,SQUAD FISH,A FAST-PACED DISPLAY OF A PASTRY CHEF AND A DOG WHO MUST KILL A TEACHER IN BERLIN,2006,1,7,3,2.99,136,14.99,PG,15
837,STAGE WORLD,A LACKLUSTURE PANORAMA OF A WOMAN AND A FRISBEE WHO MUST CHASE A CROCODILE IN A JET BOAT,2006,1,7,4,2.99,85,19.99,PG,17
838,STAGECOACH ARMAGEDDON,A TOUCHING DISPLAY OF A PIONEER AND A BUTLER WHO MUST CHASE A CAR IN CALIFORNIA,2006,1,7,5,4.99,112,25.99,R,1
839,STALLION SUNDANCE,A FAST-PACED TALE OF A CAR AND A DOG WHO MUST OUTGUN A A SHARK IN AUSTRALIA,2006,1,7,5,0.99,130,23.99,PG-13,14
840,STAMPEDE DISTURBING,A UNBELIEVEABLE TALE OF A WOMAN AND A LUMBERJACK WHO MUST FIGHT A FRISBEE IN A U-BOAT,2006,1,7,5,0.99,75,26.99,R,10
841,STAR OPERATION,A INSIGHTFUL CHARACTER STUDY OF A GIRL AND A CAR WHO MUST PURSUE A MAD COW IN A SHARK TANK,2006,1,7,5,2.99,181,9.99,PG,15
842,STATE WASTELAND,A BEAUTIFUL DISPLAY OF A CAT AND A PASTRY CHEF WHO MUST OUTRACE A MAD COW IN A JET BOAT,2006,1,7,4,2.99,113,13.99,NC-17,10
843,STEEL SANTA,A FAST-PACED YARN OF A COMPOSER AND A FRISBEE WHO MUST FACE A MOOSE IN NIGERIA,2006,1,7,4,4.99,143,15.99,NC-17,4
844,STEERS ARMAGEDDON,A STUNNING CHARACTER STUDY OF A CAR AND A GIRL WHO MUST SUCCUMB A CAR IN A MYSQL CONVENTION,2006,1,7,6,4.99,140,16.99,PG,17
845,STEPMOM DREAM,A TOUCHING EPISTLE OF A CROCODILE AND A TEACHER WHO MUST BUILD A FORENSIC PSYCHOLOGIST IN A MYSQL CONVENTION,2006,1,7,7,4.99,48,9.99,NC-17,17
846,STING PERSONAL,A FANCIFUL DRAMA OF A FRISBEE AND A DOG WHO MUST FIGHT A MADMAN IN A JET BOAT,2006,1,7,3,4.99,93,9.99,NC-17,13
847,STOCK GLASS,A BORING EPISTLE OF A CROCODILE AND A LUMBERJACK WHO MUST OUTGUN A MOOSE IN ANCIENT CHINA,2006,1,7,7,2.99,160,10.99,PG,13
848,STONE FIRE,A INTREPID DRAMA OF A ASTRONAUT AND A CROCODILE WHO MUST FIND A BOAT IN SOVIET GEORGIA,2006,1,7,3,0.99,94,19.99,G,17
849,STORM HAPPINESS,A INSIGHTFUL DRAMA OF A FEMINIST AND A A SHARK WHO MUST VANQUISH A BOAT IN A SHARK TANK,2006,1,7,6,0.99,57,28.99,NC-17,17
850,STORY SIDE,A LACKLUSTURE SAGA OF A BOY AND A CAT WHO MUST SINK A DENTIST IN AN ABANDONED MINE SHAFT,2006,1,7,7,0.99,163,27.99,R,1
851,STRAIGHT HOURS,A BORING PANORAMA OF A SECRET AGENT AND A GIRL WHO MUST SINK A WAITRESS IN THE OUTBACK,2006,1,7,3,0.99,151,19.99,R,17
852,STRANGELOVE DESIRE,A AWE-INSPIRING PANORAMA OF A LUMBERJACK AND A WAITRESS WHO MUST DEFEAT A CROCODILE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,0.99,103,27.99,NC-17,17
853,STRANGER STRANGERS,A AWE-INSPIRING YARN OF A WOMANIZER AND A EXPLORER WHO MUST FIGHT A WOMAN IN THE FIRST MANNED SPACE STATION,2006,1,7,3,4.99,139,12.99,G,3
854,STRANGERS GRAFFITI,A BRILLIANT CHARACTER STUDY OF A SECRET AGENT AND A MAN WHO MUST FIND A CAT IN THE GULF OF MEXICO,2006,1,7,4,4.99,119,22.99,R,11
855,STREAK RIDGEMONT,A ASTOUNDING CHARACTER STUDY OF A HUNTER AND A WAITRESS WHO MUST SINK A MAN IN NEW ORLEANS,2006,1,7,7,0.99,132,28.99,PG-13,6
856,STREETCAR INTENTIONS,A INSIGHTFUL CHARACTER STUDY OF A WAITRESS AND A CROCODILE WHO MUST SINK A WAITRESS IN THE GULF OF MEXICO,2006,1,7,5,4.99,73,11.99,R,11
857,STRICTLY SCARFACE,A TOUCHING REFLECTION OF A CROCODILE AND A DOG WHO MUST CHASE A HUNTER IN AN ABANDONED FUN HOUSE,2006,1,7,3,2.99,144,24.99,PG-13,17
858,SUBMARINE BED,A AMAZING DISPLAY OF A CAR AND A MONKEY WHO MUST FIGHT A TEACHER IN SOVIET GEORGIA,2006,1,7,5,4.99,127,21.99,R,5
859,SUGAR WONKA,A TOUCHING STORY OF A DENTIST AND A DATABASE ADMINISTRATOR WHO MUST CONQUER A ASTRONAUT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,4.99,114,20.99,PG,2
860,SUICIDES SILENCE,A EMOTIONAL CHARACTER STUDY OF A CAR AND A GIRL WHO MUST FACE A COMPOSER IN A U-BOAT,2006,1,7,4,4.99,93,13.99,G,17
861,SUIT WALLS,A TOUCHING PANORAMA OF A LUMBERJACK AND A FRISBEE WHO MUST BUILD A DOG IN AUSTRALIA,2006,1,7,3,4.99,111,12.99,R,17
862,SUMMER SCARFACE,A EMOTIONAL PANORAMA OF A LUMBERJACK AND A HUNTER WHO MUST MEET A GIRL IN A SHARK TANK,2006,1,7,5,0.99,53,25.99,G,4
863,SUN CONFESSIONS,A BEAUTIFUL DISPLAY OF A MAD COW AND A DOG WHO MUST REDEEM A WAITRESS IN AN ABANDONED AMUSEMENT PARK,2006,1,7,5,0.99,141,9.99,R,14
864,SUNDANCE INVASION,A EPIC DRAMA OF A LUMBERJACK AND A EXPLORER WHO MUST CONFRONT A HUNTER IN A BALOON FACTORY,2006,1,7,5,0.99,92,21.99,NC-17,17
865,SUNRISE LEAGUE,A BEAUTIFUL EPISTLE OF A MADMAN AND A BUTLER WHO MUST FACE A CROCODILE IN A MANHATTAN PENTHOUSE,2006,1,7,3,4.99,135,19.99,PG-13,2
866,SUNSET RACER,A AWE-INSPIRING REFLECTION OF A ASTRONAUT AND A A SHARK WHO MUST DEFEAT A FORENSIC PSYCHOLOGIST IN CALIFORNIA,2006,1,7,6,0.99,48,28.99,NC-17,17
867,SUPER WYOMING,A ACTION-PACKED SAGA OF A PASTRY CHEF AND A EXPLORER WHO MUST DISCOVER A A SHARK IN THE OUTBACK,2006,1,7,5,4.99,58,10.99,PG,17
868,SUPERFLY TRIP,A BEAUTIFUL SAGA OF A LUMBERJACK AND A TEACHER WHO MUST BUILD A TECHNICAL WRITER IN AN ABANDONED FUN HOUSE,2006,1,7,5,0.99,114,27.99,PG,17
869,SUSPECTS QUILLS,A EMOTIONAL EPISTLE OF A PIONEER AND A CROCODILE WHO MUST BATTLE A MAN IN A MANHATTAN PENTHOUSE,2006,1,7,4,2.99,47,22.99,PG,17
870,SWARM GOLD,A INSIGHTFUL PANORAMA OF A CROCODILE AND A BOAT WHO MUST CONQUER A SUMO WRESTLER IN A MYSQL CONVENTION,2006,1,7,4,0.99,123,12.99,PG-13,17
871,SWEDEN SHINING,A TAUT DOCUMENTARY OF A CAR AND A ROBOT WHO MUST CONQUER A BOY IN THE CANADIAN ROCKIES,2006,1,7,6,4.99,176,19.99,PG,5
872,SWEET BROTHERHOOD,A UNBELIEVEABLE EPISTLE OF A SUMO WRESTLER AND A HUNTER WHO MUST CHASE A FORENSIC PSYCHOLOGIST IN A BALOON,2006,1,7,3,2.99,185,27.99,R,17
873,SWEETHEARTS SUSPECTS,A BRILLIANT CHARACTER STUDY OF A FRISBEE AND A SUMO WRESTLER WHO MUST CONFRONT A WOMAN IN THE GULF OF MEXICO,2006,1,7,3,0.99,108,13.99,G,3
874,TADPOLE PARK,A BEAUTIFUL TALE OF A FRISBEE AND A MOOSE WHO MUST VANQUISH A DOG IN AN ABANDONED AMUSEMENT PARK,2006,1,7,6,2.99,155,13.99,PG,4
875,TALENTED HOMICIDE,A LACKLUSTURE PANORAMA OF A DENTIST AND A FORENSIC PSYCHOLOGIST WHO MUST OUTRACE A PIONEER IN A U-BOAT,2006,1,7,6,0.99,173,9.99,PG,15
876,TARZAN VIDEOTAPE,A FAST-PACED DISPLAY OF A LUMBERJACK AND A MAD SCIENTIST WHO MUST SUCCUMB A SUMO WRESTLER IN THE SAHARA DESERT,2006,1,7,3,2.99,91,11.99,PG-13,11
877,TAXI KICK,A AMAZING EPISTLE OF A GIRL AND A WOMAN WHO MUST OUTRACE A WAITRESS IN SOVIET GEORGIA,2006,1,7,4,0.99,64,23.99,PG-13,12
878,TEEN APOLLO,A AWE-INSPIRING DRAMA OF A DOG AND A MAN WHO MUST ESCAPE A ROBOT IN A SHARK TANK,2006,1,7,3,4.99,74,25.99,G,16
879,TELEGRAPH VOYAGE,A FATEFUL YARN OF A HUSBAND AND A DOG WHO MUST BATTLE A WAITRESS IN A JET BOAT,2006,1,7,3,4.99,148,20.99,PG,12
880,TELEMARK HEARTBREAKERS,A ACTION-PACKED PANORAMA OF A TECHNICAL WRITER AND A MAN WHO MUST BUILD A FORENSIC PSYCHOLOGIST IN A MANHATTAN PENTHOUSE,2006,1,7,6,2.99,152,9.99,PG-13,2
881,TEMPLE ATTRACTION,A ACTION-PACKED SAGA OF A FORENSIC PSYCHOLOGIST AND A WOMAN WHO MUST BATTLE A WOMANIZER IN SOVIET GEORGIA,2006,1,7,5,4.99,71,13.99,PG,11
882,TENENBAUMS COMMAND,A TAUT DISPLAY OF A PIONEER AND A MAN WHO MUST REACH A GIRL IN THE GULF OF MEXICO,2006,1,7,4,0.99,99,24.99,PG-13,17
883,TEQUILA PAST,A ACTION-PACKED PANORAMA OF A MAD SCIENTIST AND A ROBOT WHO MUST CHALLENGE A STUDENT IN NIGERIA,2006,1,7,6,4.99,53,17.99,PG,3
884,TERMINATOR CLUB,A TOUCHING STORY OF A CROCODILE AND A GIRL WHO MUST SINK A MAN IN THE GULF OF MEXICO,2006,1,7,5,4.99,88,11.99,R,17
885,TEXAS WATCH,A AWE-INSPIRING YARN OF A STUDENT AND A TEACHER WHO MUST FIGHT A TEACHER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,0.99,179,22.99,NC-17,11
886,THEORY MERMAID,A FATEFUL YARN OF A COMPOSER AND A MONKEY WHO MUST VANQUISH A WOMANIZER IN THE FIRST MANNED SPACE STATION,2006,1,7,5,0.99,184,9.99,PG-13,2
887,THIEF PELICAN,A TOUCHING DOCUMENTARY OF A MADMAN AND A MAD SCIENTIST WHO MUST OUTRACE A FEMINIST IN AN ABANDONED MINE SHAFT,2006,1,7,5,4.99,135,28.99,PG-13,2
888,THIN SAGEBRUSH,A EMOTIONAL DRAMA OF A HUSBAND AND A LUMBERJACK WHO MUST BUILD A CAT IN ANCIENT INDIA,2006,1,7,5,4.99,53,9.99,PG-13,6
889,TIES HUNGER,A INSIGHTFUL SAGA OF A ASTRONAUT AND A EXPLORER WHO MUST PURSUE A MAD SCIENTIST IN A U-BOAT,2006,1,7,3,4.99,111,28.99,R,3
890,TIGHTS DAWN,A THRILLING EPISTLE OF A BOAT AND A SECRET AGENT WHO MUST FACE A BOY IN A BALOON,2006,1,7,5,0.99,172,14.99,R,15
891,TIMBERLAND SKY,A BORING DISPLAY OF A MAN AND A DOG WHO MUST REDEEM A GIRL IN A U-BOAT,2006,1,7,3,0.99,69,13.99,G,17
892,TITANIC BOONDOCK,A BRILLIANT REFLECTION OF A FEMINIST AND A DOG WHO MUST FIGHT A BOY IN A BALOON FACTORY,2006,1,7,3,4.99,104,18.99,R,2
893,TITANS JERK,A UNBELIEVEABLE PANORAMA OF A FEMINIST AND A SUMO WRESTLER WHO MUST CHALLENGE A TECHNICAL WRITER IN ANCIENT CHINA,2006,1,7,4,4.99,91,11.99,PG,14
894,TOMATOES HELLFIGHTERS,A THOUGHTFUL EPISTLE OF A MADMAN AND A ASTRONAUT WHO MUST OVERCOME A MONKEY IN A SHARK TANK,2006,1,7,6,0.99,68,23.99,PG,17
895,TOMORROW HUSTLER,A THOUGHTFUL STORY OF A MOOSE AND A HUSBAND WHO MUST FACE A SECRET AGENT IN THE SAHARA DESERT,2006,1,7,3,2.99,142,21.99,R,4
896,TOOTSIE PILOT,A AWE-INSPIRING DOCUMENTARY OF A WOMANIZER AND A PASTRY CHEF WHO MUST KILL A LUMBERJACK IN BERLIN,2006,1,7,3,0.99,157,10.99,PG,3
897,TORQUE BOUND,A EMOTIONAL DISPLAY OF A CROCODILE AND A HUSBAND WHO MUST REACH A MAN IN ANCIENT JAPAN,2006,1,7,3,4.99,179,27.99,G,7
898,TOURIST PELICAN,A BORING STORY OF A BUTLER AND A ASTRONAUT WHO MUST OUTRACE A PIONEER IN AUSTRALIA,2006,1,7,4,4.99,152,18.99,PG-13,17
899,TOWERS HURRICANE,A FATEFUL DISPLAY OF A MONKEY AND A CAR WHO MUST SINK A HUSBAND IN A MYSQL CONVENTION,2006,1,7,7,0.99,144,14.99,NC-17,17
900,TOWN ARK,A AWE-INSPIRING DOCUMENTARY OF A MOOSE AND A MADMAN WHO MUST MEET A DOG IN AN ABANDONED MINE SHAFT,2006,1,7,6,2.99,136,17.99,R,9
901,TRACY CIDER,A TOUCHING REFLECTION OF A DATABASE ADMINISTRATOR AND A MADMAN WHO MUST BUILD A LUMBERJACK IN NIGERIA,2006,1,7,3,0.99,142,29.99,G,2
902,TRADING PINOCCHIO,A EMOTIONAL CHARACTER STUDY OF A STUDENT AND A EXPLORER WHO MUST DISCOVER A FRISBEE IN THE FIRST MANNED SPACE STATION,2006,1,7,6,4.99,170,22.99,PG,15
903,TRAFFIC HOBBIT,A AMAZING EPISTLE OF A SQUIRREL AND A LUMBERJACK WHO MUST SUCCUMB A DATABASE ADMINISTRATOR IN A U-BOAT,2006,1,7,5,4.99,139,13.99,G,16
904,TRAIN BUNCH,A THRILLING CHARACTER STUDY OF A ROBOT AND A SQUIRREL WHO MUST FACE A DOG IN ANCIENT INDIA,2006,1,7,3,4.99,71,26.99,R,11
905,TRAINSPOTTING STRANGERS,A FAST-PACED DRAMA OF A PIONEER AND A MAD COW WHO MUST CHALLENGE A MADMAN IN ANCIENT JAPAN,2006,1,7,7,4.99,132,10.99,PG-13,17
906,TRAMP OTHERS,A BRILLIANT DISPLAY OF A COMPOSER AND A CAT WHO MUST SUCCUMB A A SHARK IN ANCIENT INDIA,2006,1,7,4,0.99,171,27.99,PG,5
907,TRANSLATION SUMMER,A TOUCHING REFLECTION OF A MAN AND A MONKEY WHO MUST PURSUE A WOMANIZER IN A MYSQL CONVENTION,2006,1,7,4,0.99,168,10.99,PG-13,17
908,TRAP GUYS,A UNBELIEVEABLE STORY OF A BOY AND A MAD COW WHO MUST CHALLENGE A DATABASE ADMINISTRATOR IN THE SAHARA DESERT,2006,1,7,3,4.99,110,11.99,G,9
909,TREASURE COMMAND,A EMOTIONAL SAGA OF A CAR AND A MADMAN WHO MUST DISCOVER A PIONEER IN CALIFORNIA,2006,1,7,3,0.99,102,28.99,PG-13,11
910,TREATMENT JEKYLL,A BORING STORY OF A TEACHER AND A STUDENT WHO MUST OUTGUN A CAT IN AN ABANDONED MINE SHAFT,2006,1,7,3,0.99,87,19.99,PG,7
911,TRIP NEWTON,A FANCIFUL CHARACTER STUDY OF A LUMBERJACK AND A CAR WHO MUST DISCOVER A CAT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,4.99,64,14.99,PG-13,17
912,TROJAN TOMORROW,A ASTOUNDING PANORAMA OF A HUSBAND AND A SUMO WRESTLER WHO MUST PURSUE A BOAT IN ANCIENT INDIA,2006,1,7,3,2.99,52,9.99,PG,14
913,TROOPERS METAL,A FANCIFUL DRAMA OF A MONKEY AND A FEMINIST WHO MUST SINK A MAN IN BERLIN,2006,1,7,3,0.99,115,20.99,R,17
914,TROUBLE DATE,A LACKLUSTURE PANORAMA OF A FORENSIC PSYCHOLOGIST AND A WOMAN WHO MUST KILL A EXPLORER IN ANCIENT JAPAN,2006,1,7,6,2.99,61,13.99,PG,16
915,TRUMAN CRAZY,A THRILLING EPISTLE OF A MOOSE AND A BOY WHO MUST MEET A DATABASE ADMINISTRATOR IN A MONASTERY,2006,1,7,7,4.99,92,9.99,G,1
916,TURN STAR,A STUNNING TALE OF A MAN AND A MONKEY WHO MUST CHASE A STUDENT IN NEW ORLEANS,2006,1,7,3,2.99,80,10.99,G,17
917,TUXEDO MILE,A BORING DRAMA OF A MAN AND A FORENSIC PSYCHOLOGIST WHO MUST FACE A FRISBEE IN ANCIENT INDIA,2006,1,7,3,2.99,152,24.99,R,15
918,TWISTED PIRATES,A TOUCHING DISPLAY OF A FRISBEE AND A BOAT WHO MUST KILL A GIRL IN A MYSQL CONVENTION,2006,1,7,4,4.99,152,23.99,PG,17
919,TYCOON GATHERING,A EMOTIONAL DISPLAY OF A HUSBAND AND A A SHARK WHO MUST SUCCUMB A MADMAN IN A MANHATTAN PENTHOUSE,2006,1,7,3,4.99,82,17.99,G,10
920,UNBREAKABLE KARATE,A AMAZING CHARACTER STUDY OF A ROBOT AND A STUDENT WHO MUST CHASE A ROBOT IN AUSTRALIA,2006,1,7,3,0.99,62,16.99,G,13
921,UNCUT SUICIDES,A INTREPID YARN OF A EXPLORER AND A PASTRY CHEF WHO MUST PURSUE A MAD COW IN A U-BOAT,2006,1,7,7,2.99,172,29.99,PG-13,17
922,UNDEFEATED DALMATIONS,A UNBELIEVEABLE DISPLAY OF A CROCODILE AND A FEMINIST WHO MUST OVERCOME A MOOSE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,4.99,107,22.99,PG-13,17
923,UNFAITHFUL KILL,A TAUT DOCUMENTARY OF A WAITRESS AND A MAD SCIENTIST WHO MUST BATTLE A TECHNICAL WRITER IN NEW ORLEANS,2006,1,7,7,2.99,78,12.99,R,17
924,UNFORGIVEN ZOOLANDER,A TAUT EPISTLE OF A MONKEY AND A SUMO WRESTLER WHO MUST VANQUISH A A SHARK IN A BALOON FACTORY,2006,1,7,7,0.99,129,15.99,PG,14
925,UNITED PILOT,A FAST-PACED REFLECTION OF A CAT AND A MAD COW WHO MUST FIGHT A CAR IN THE SAHARA DESERT,2006,1,7,3,0.99,164,27.99,R,6
926,UNTOUCHABLES SUNRISE,A AMAZING DOCUMENTARY OF A WOMAN AND A ASTRONAUT WHO MUST OUTRACE A TEACHER IN AN ABANDONED FUN HOUSE,2006,1,7,5,2.99,120,11.99,NC-17,6
927,UPRISING UPTOWN,A FANCIFUL REFLECTION OF A BOY AND A BUTLER WHO MUST PURSUE A WOMAN IN BERLIN,2006,1,7,6,2.99,174,16.99,NC-17,17
928,UPTOWN YOUNG,A FATEFUL DOCUMENTARY OF A DOG AND A HUNTER WHO MUST PURSUE A TEACHER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,5,2.99,84,16.99,PG,3
929,USUAL UNTOUCHABLES,A TOUCHING DISPLAY OF A EXPLORER AND A LUMBERJACK WHO MUST FIGHT A FORENSIC PSYCHOLOGIST IN A SHARK TANK,2006,1,7,5,4.99,128,21.99,PG-13,9
930,VACATION BOONDOCK,A FANCIFUL CHARACTER STUDY OF A SECRET AGENT AND A MAD SCIENTIST WHO MUST REACH A TEACHER IN AUSTRALIA,2006,1,7,4,2.99,145,23.99,R,14
931,VALENTINE VANISHING,A THRILLING DISPLAY OF A HUSBAND AND A BUTLER WHO MUST REACH A PASTRY CHEF IN CALIFORNIA,2006,1,7,7,0.99,48,9.99,PG-13,16
932,VALLEY PACKER,A ASTOUNDING DOCUMENTARY OF A ASTRONAUT AND A BOY WHO MUST OUTRACE A SUMO WRESTLER IN BERLIN,2006,1,7,3,0.99,73,21.99,G,17
933,VAMPIRE WHALE,A EPIC STORY OF A LUMBERJACK AND A MONKEY WHO MUST CONFRONT A PIONEER IN A MYSQL CONVENTION,2006,1,7,4,4.99,126,11.99,NC-17,17
934,VANILLA DAY,A FAST-PACED SAGA OF A GIRL AND A FORENSIC PSYCHOLOGIST WHO MUST REDEEM A GIRL IN NIGERIA,2006,1,7,7,4.99,122,20.99,NC-17,17
935,VANISHED GARDEN,A INTREPID CHARACTER STUDY OF A SQUIRREL AND A A SHARK WHO MUST KILL A LUMBERJACK IN CALIFORNIA,2006,1,7,5,0.99,142,17.99,R,13
936,VANISHING ROCKY,A BRILLIANT REFLECTION OF A MAN AND A WOMAN WHO MUST CONQUER A PIONEER IN A MYSQL CONVENTION,2006,1,7,3,2.99,123,21.99,NC-17,12
937,VARSITY TRIP,A ACTION-PACKED CHARACTER STUDY OF A ASTRONAUT AND A EXPLORER WHO MUST REACH A MONKEY IN A MYSQL CONVENTION,2006,1,7,7,2.99,85,14.99,NC-17,17
938,VELVET TERMINATOR,A LACKLUSTURE TALE OF A PASTRY CHEF AND A TECHNICAL WRITER WHO MUST CONFRONT A CROCODILE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,4.99,173,14.99,R,5
939,VERTIGO NORTHWEST,A UNBELIEVEABLE DISPLAY OF A MAD SCIENTIST AND A MAD SCIENTIST WHO MUST OUTGUN A MAD COW IN ANCIENT JAPAN,2006,1,7,4,2.99,90,17.99,R,5
940,VICTORY ACADEMY,A INSIGHTFUL EPISTLE OF A MAD SCIENTIST AND A EXPLORER WHO MUST CHALLENGE A CAT IN THE SAHARA DESERT,2006,1,7,6,0.99,64,19.99,PG-13,17
941,VIDEOTAPE ARSENIC,A LACKLUSTURE DISPLAY OF A GIRL AND A ASTRONAUT WHO MUST SUCCUMB A STUDENT IN AUSTRALIA,2006,1,7,4,4.99,145,10.99,NC-17,17
942,VIETNAM SMOOCHY,A LACKLUSTURE DISPLAY OF A BUTLER AND A MAN WHO MUST SINK A EXPLORER IN SOVIET GEORGIA,2006,1,7,7,0.99,174,27.99,PG-13,17
943,VILLAIN DESPERATE,A BORING YARN OF A PIONEER AND A FEMINIST WHO MUST REDEEM A CAT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,4.99,76,27.99,PG-13,17
944,VIRGIN DAISY,A AWE-INSPIRING DOCUMENTARY OF A ROBOT AND A MAD SCIENTIST WHO MUST REACH A DATABASE ADMINISTRATOR IN A SHARK TANK,2006,1,7,6,4.99,179,29.99,PG-13,7
945,VIRGINIAN PLUTO,A EMOTIONAL PANORAMA OF A DENTIST AND A CROCODILE WHO MUST MEET A BOY IN BERLIN,2006,1,7,5,0.99,164,22.99,R,6
946,VIRTUAL SPOILERS,A FATEFUL TALE OF A DATABASE ADMINISTRATOR AND A SQUIRREL WHO MUST DISCOVER A STUDENT IN SOVIET GEORGIA,2006,1,7,3,4.99,144,14.99,NC-17,17
947,VISION TORQUE,A THOUGHTFUL DOCUMENTARY OF A DOG AND A MAN WHO MUST SINK A MAN IN A SHARK TANK,2006,1,7,5,0.99,59,16.99,PG-13,17
948,VOICE PEACH,A AMAZING PANORAMA OF A PIONEER AND A STUDENT WHO MUST OVERCOME A MAD SCIENTIST IN A MANHATTAN PENTHOUSE,2006,1,7,6,0.99,139,22.99,PG-13,13
949,VOLCANO TEXAS,A AWE-INSPIRING YARN OF A HUNTER AND A FEMINIST WHO MUST CHALLENGE A DENTIST IN THE OUTBACK,2006,1,7,6,0.99,157,27.99,NC-17,10
950,VOLUME HOUSE,A BORING TALE OF A DOG AND A WOMAN WHO MUST MEET A DENTIST IN CALIFORNIA,2006,1,7,7,4.99,132,12.99,PG,4
951,VOYAGE LEGALLY,A EPIC TALE OF A SQUIRREL AND A HUNTER WHO MUST CONQUER A BOY IN AN ABANDONED MINE SHAFT,2006,1,7,6,0.99,78,28.99,PG-13,17
952,WAGON JAWS,A INTREPID DRAMA OF A MOOSE AND A BOAT WHO MUST KILL A EXPLORER IN A MANHATTAN PENTHOUSE,2006,1,7,7,2.99,152,17.99,PG,17
