film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,category_id,price
868,SUPERFLY TRIP,A BEAUTIFUL SAGA OF A LUMBERJACK AND A TEACHER WHO MUST BUILD A TECHNICAL WRITER IN AN ABANDONED FUN HOUSE,2006,1,7,5,3.99,114,19.99,PG,17,3
869,SUSPECTS QUILLS,A EMOTIONAL EPISTLE OF A PIONEER AND A CROCODILE WHO MUST BATTLE A MAN IN A MANHATTAN PENTHOUSE,2006,1,7,4,2.99,47,24.99,PG,17,10
870,SWARM GOLD,A INSIGHTFUL PANORAMA OF A CROCODILE AND A BOAT WHO MUST CONQUER A SUMO WRESTLER IN A MYSQL CONVENTION,2006,1,7,4,4.99,123,28.99,PG-13,17,5
871,SWEDEN SHINING,A TAUT DOCUMENTARY OF A CAR AND A ROBOT WHO MUST CONQUER A BOY IN THE CANADIAN ROCKIES,2006,1,7,6,1.99,176,21.99,PG,5,6
872,SWEET BROTHERHOOD,A UNBELIEVEABLE EPISTLE OF A SUMO WRESTLER AND A HUNTER WHO MUST CHASE A FORENSIC PSYCHOLOGIST IN A BALOON,2006,1,7,3,3.99,185,12.99,R,17,12
873,SWEETHEARTS SUSPECTS,A BRILLIANT CHARACTER STUDY OF A FRISBEE AND A SUMO WRESTLER WHO MUST CONFRONT A WOMAN IN THE GULF OF MEXICO,2006,1,7,3,1.5,108,24.99,G,3,12
874,TADPOLE PARK,A BEAUTIFUL TALE OF A FRISBEE AND A MOOSE WHO MUST VANQUISH A DOG IN AN ABANDONED AMUSEMENT PARK,2006,1,7,6,3.5,155,12.99,PG,4,3
875,TALENTED HOMICIDE,A LACKLUSTURE PANORAMA OF A DENTIST AND A FORENSIC PSYCHOLOGIST WHO MUST OUTRACE A PIONEER IN A U-BOAT,2006,1,7,6,3.5,173,4.99,PG,15,10
876,TARZAN VIDEOTAPE,A FAST-PACED DISPLAY OF A LUMBERJACK AND A MAD SCIENTIST WHO MUST SUCCUMB A SUMO WRESTLER IN THE SAHARA DESERT,2006,1,7,3,1.5,91,4.99,PG-13,11,3
877,TAXI KICK,A AMAZING EPISTLE OF A GIRL AND A WOMAN WHO MUST OUTRACE A WAITRESS IN SOVIET GEORGIA,2006,1,7,4,4.5,64,20.99,PG-13,12,4
878,TEEN APOLLO,A AWE-INSPIRING DRAMA OF A DOG AND A MAN WHO MUST ESCAPE A ROBOT IN A SHARK TANK,2006,1,7,3,0.99,74,11.99,G,16,7
879,TELEGRAPH VOYAGE,A FATEFUL YARN OF A HUSBAND AND A DOG WHO MUST BATTLE A WAITRESS IN A JET BOAT,2006,1,7,3,1.99,148,16.99,PG,12,9
880,TELEMARK HEARTBREAKERS,A ACTION-PACKED PANORAMA OF A TECHNICAL WRITER AND A MAN WHO MUST BUILD A FORENSIC PSYCHOLOGIST IN A MANHATTAN PENTHOUSE,2006,1,7,6,2.99,152,19.99,PG-13,2,11
881,TEMPLE ATTRACTION,A ACTION-PACKED SAGA OF A FORENSIC PSYCHOLOGIST AND A WOMAN WHO MUST BATTLE A WOMANIZER IN SOVIET GEORGIA,2006,1,7,5,2.99,71,5.99,PG,11,12
882,TENENBAUMS COMMAND,A TAUT DISPLAY OF A PIONEER AND A MAN WHO MUST REACH A GIRL IN THE GULF OF MEXICO,2006,1,7,4,0.99,99,7.99,PG-13,17,7
883,TEQUILA PAST,A ACTION-PACKED PANORAMA OF A MAD SCIENTIST AND A ROBOT WHO MUST CHALLENGE A STUDENT IN NIGERIA,2006,1,7,6,0.99,53,28.99,PG,3,5
884,TERMINATOR CLUB,A TOUCHING STORY OF A CROCODILE AND A GIRL WHO MUST SINK A MAN IN THE GULF OF MEXICO,2006,1,7,5,1.5,88,10.99,R,17,4
885,TEXAS WATCH,A AWE-INSPIRING YARN OF A STUDENT AND A TEACHER WHO MUST FIGHT A TEACHER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,2.5,179,14.99,NC-17,11,3
886,THEORY MERMAID,A FATEFUL YARN OF A COMPOSER AND A MONKEY WHO MUST VANQUISH A WOMANIZER IN THE FIRST MANNED SPACE STATION,2006,1,7,5,4.5,184,9.99,PG-13,2,3
887,THIEF PELICAN,A TOUCHING DOCUMENTARY OF A MADMAN AND A MAD SCIENTIST WHO MUST OUTRACE A FEMINIST IN AN ABANDONED MINE SHAFT,2006,1,7,5,0.99,135,22.99,PG-13,2,9
888,THIN SAGEBRUSH,A EMOTIONAL DRAMA OF A HUSBAND AND A LUMBERJACK WHO MUST BUILD A CAT IN ANCIENT INDIA,2006,1,7,5,2.5,53,5.99,PG-13,6,9
889,TIES HUNGER,A INSIGHTFUL SAGA OF A ASTRONAUT AND A EXPLORER WHO MUST PURSUE A MAD SCIENTIST IN A U-BOAT,2006,1,7,3,3.5,111,8.99,R,3,7
890,TIGHTS DAWN,A THRILLING EPISTLE OF A BOAT AND A SECRET AGENT WHO MUST FACE A BOY IN A BALOON,2006,1,7,5,0.99,172,23.99,R,15,8
891,TIMBERLAND SKY,A BORING DISPLAY OF A MAN AND A DOG WHO MUST REDEEM A GIRL IN A U-BOAT,2006,1,7,3,2.5,69,14.99,G,17,12
892,TITANIC BOONDOCK,A BRILLIANT REFLECTION OF A FEMINIST AND A DOG WHO MUST FIGHT A BOY IN A BALOON FACTORY,2006,1,7,3,3.5,104,23.99,R,2,12
893,TITANS JERK,A UNBELIEVEABLE PANORAMA OF A FEMINIST AND A SUMO WRESTLER WHO MUST CHALLENGE A TECHNICAL WRITER IN ANCIENT CHINA,2006,1,7,4,1.5,91,27.99,PG,14,4
894,TOMATOES HELLFIGHTERS,A THOUGHTFUL EPISTLE OF A MADMAN AND A ASTRONAUT WHO MUST OVERCOME A MONKEY IN A SHARK TANK,2006,1,7,6,2.5,68,11.99,PG,17,8
895,TOMORROW HUSTLER,A THOUGHTFUL STORY OF A MOOSE AND A HUSBAND WHO MUST FACE A SECRET AGENT IN THE SAHARA DESERT,2006,1,7,3,4.99,142,4.99,R,4,10
896,TOOTSIE PILOT,A AWE-INSPIRING DOCUMENTARY OF A WOMANIZER AND A PASTRY CHEF WHO MUST KILL A LUMBERJACK IN BERLIN,2006,1,7,3,4.99,157,25.99,PG,3,9
897,TORQUE BOUND,A EMOTIONAL DISPLAY OF A CROCODILE AND A HUSBAND WHO MUST REACH A MAN IN ANCIENT JAPAN,2006,1,7,3,0.99,179,16.99,G,7,5
898,TOURIST PELICAN,A BORING STORY OF A BUTLER AND A ASTRONAUT WHO MUST OUTRACE A PIONEER IN AUSTRALIA,2006,1,7,4,0.99,152,21.99,PG-13,17,7
899,TOWERS HURRICANE,A FATEFUL DISPLAY OF A MONKEY AND A CAR WHO MUST SINK A HUSBAND IN A MYSQL CONVENTION,2006,1,7,7,3.99,144,20.99,NC-17,17,3
900,TOWN ARK,A AWE-INSPIRING DOCUMENTARY OF A MOOSE AND A MADMAN WHO MUST MEET A DOG IN AN ABANDONED MINE SHAFT,2006,1,7,6,1.99,136,5.99,R,9,5
901,TRACY CIDER,A TOUCHING REFLECTION OF A DATABASE ADMINISTRATOR AND A MADMAN WHO MUST BUILD A LUMBERJACK IN NIGERIA,2006,1,7,3,3.99,142,11.99,G,2,4
902,TRADING PINOCCHIO,A EMOTIONAL CHARACTER STUDY OF A STUDENT AND A EXPLORER WHO MUST DISCOVER A FRISBEE IN THE FIRST MANNED SPACE STATION,2006,1,7,6,4.5,170,15.99,PG,15,10
903,TRAFFIC HOBBIT,A AMAZING EPISTLE OF A SQUIRREL AND A LUMBERJACK WHO MUST SUCCUMB A DATABASE ADMINISTRATOR IN A U-BOAT,2006,1,7,5,4.99,139,6.99,G,16,10
904,TRAIN BUNCH,A THRILLING CHARACTER STUDY OF A ROBOT AND A SQUIRREL WHO MUST FACE A DOG IN ANCIENT INDIA,2006,1,7,3,1.5,71,26.99,R,11,11
905,TRAINSPOTTING STRANGERS,A FAST-PACED DRAMA OF A PIONEER AND A MAD COW WHO MUST CHALLENGE A MADMAN IN ANCIENT JAPAN,2006,1,7,7,0.99,132,6.99,PG-13,17,6
906,TRAMP OTHERS,A BRILLIANT DISPLAY OF A COMPOSER AND A CAT WHO MUST SUCCUMB A A SHARK IN ANCIENT INDIA,2006,1,7,4,2.5,171,6.99,PG,5,3
907,TRANSLATION SUMMER,A TOUCHING REFLECTION OF A MAN AND A MONKEY WHO MUST PURSUE A WOMANIZER IN A MYSQL CONVENTION,2006,1,7,4,3.5,168,21.99,PG-13,17,6
908,TRAP GUYS,A UNBELIEVEABLE STORY OF A BOY AND A MAD COW WHO MUST CHALLENGE A DATABASE ADMINISTRATOR IN THE SAHARA DESERT,2006,1,7,3,4.99,110,13.99,G,9,9
909,TREASURE COMMAND,A EMOTIONAL SAGA OF A CAR AND A MADMAN WHO MUST DISCOVER A PIONEER IN CALIFORNIA,2006,1,7,3,1.99,102,20.99,PG-13,11,10
910,TREATMENT JEKYLL,A BORING STORY OF A TEACHER AND A STUDENT WHO MUST OUTGUN A CAT IN AN ABANDONED MINE SHAFT,2006,1,7,3,2.99,87,15.99,PG,7,12
911,TRIP NEWTON,A FANCIFUL CHARACTER STUDY OF A LUMBERJACK AND A CAR WHO MUST DISCOVER A CAT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,0.99,64,21.99,PG-13,17,7
912,TROJAN TOMORROW,A ASTOUNDING PANORAMA OF A HUSBAND AND A SUMO WRESTLER WHO MUST PURSUE A BOAT IN ANCIENT INDIA,2006,1,7,3,1.99,52,29.99,PG,14,3
913,TROOPERS METAL,A FANCIFUL DRAMA OF A MONKEY AND A FEMINIST WHO MUST SINK A MAN IN BERLIN,2006,1,7,3,4.99,115,5.99,R,17,11
914,TROUBLE DATE,A LACKLUSTURE PANORAMA OF A FORENSIC PSYCHOLOGIST AND A WOMAN WHO MUST KILL A EXPLORER IN ANCIENT JAPAN,2006,1,7,6,4.99,61,14.99,PG,16,8
915,TRUMAN CRAZY,A THRILLING EPISTLE OF A MOOSE AND A BOY WHO MUST MEET A DATABASE ADMINISTRATOR IN A MONASTERY,2006,1,7,7,4.99,92,15.99,G,1,6
916,TURN STAR,A STUNNING TALE OF A MAN AND A MONKEY WHO MUST CHASE A STUDENT IN NEW ORLEANS,2006,1,7,3,2.5,80,12.99,G,17,7
917,TUXEDO MILE,A BORING DRAMA OF A MAN AND A FORENSIC PSYCHOLOGIST WHO MUST FACE A FRISBEE IN ANCIENT INDIA,2006,1,7,3,2.99,152,13.99,R,15,5
918,TWISTED PIRATES,A TOUCHING DISPLAY OF A FRISBEE AND A BOAT WHO MUST KILL A GIRL IN A MYSQL CONVENTION,2006,1,7,4,2.99,152,15.99,PG,17,3
919,TYCOON GATHERING,A EMOTIONAL DISPLAY OF A HUSBAND AND A A SHARK WHO MUST SUCCUMB A MADMAN IN A MANHATTAN PENTHOUSE,2006,1,7,3,4.99,82,6.99,G,10,8
920,UNBREAKABLE KARATE,A AMAZING CHARACTER STUDY OF A ROBOT AND A STUDENT WHO MUST CHASE A ROBOT IN AUSTRALIA,2006,1,7,3,3.99,62,26.99,G,13,6
921,UNCUT SUICIDES,A INTREPID YARN OF A EXPLORER AND A PASTRY CHEF WHO MUST PURSUE A MAD COW IN A U-BOAT,2006,1,7,7,2.5,172,9.99,PG-13,17,6
922,UNDEFEATED DALMATIONS,A UNBELIEVEABLE DISPLAY OF A CROCODILE AND A FEMINIST WHO MUST OVERCOME A MOOSE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,7,3.5,107,8.99,PG-13,17,9
923,UNFAITHFUL KILL,A TAUT DOCUMENTARY OF A WAITRESS AND A MAD SCIENTIST WHO MUST BATTLE A TECHNICAL WRITER IN NEW ORLEANS,2006,1,7,7,1.5,78,21.99,R,17,11
924,UNFORGIVEN ZOOLANDER,A TAUT EPISTLE OF A MONKEY AND A SUMO WRESTLER WHO MUST VANQUISH A A SHARK IN A BALOON FACTORY,2006,1,7,7,4.99,129,22.99,PG,14,8
925,UNITED PILOT,A FAST-PACED REFLECTION OF A CAT AND A MAD COW WHO MUST FIGHT A CAR IN THE SAHARA DESERT,2006,1,7,3,3.99,164,9.99,R,6,11
926,UNTOUCHABLES SUNRISE,A AMAZING DOCUMENTARY OF A WOMAN AND A ASTRONAUT WHO MUST OUTRACE A TEACHER IN AN ABANDONED FUN HOUSE,2006,1,7,5,3.99,120,26.99,NC-17,6,6
927,UPRISING UPTOWN,A FANCIFUL REFLECTION OF A BOY AND A BUTLER WHO MUST PURSUE A WOMAN IN BERLIN,2006,1,7,6,1.5,174,27.99,NC-17,17,7
928,UPTOWN YOUNG,A FATEFUL DOCUMENTARY OF A DOG AND A HUNTER WHO MUST PURSUE A TEACHER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,5,1.5,84,21.99,PG,3,12
929,USUAL UNTOUCHABLES,A TOUCHING DISPLAY OF A EXPLORER AND A LUMBERJACK WHO MUST FIGHT A FORENSIC PSYCHOLOGIST IN A SHARK TANK,2006,1,7,5,3.99,128,28.99,PG-13,9,10
930,VACATION BOONDOCK,A FANCIFUL CHARACTER STUDY OF A SECRET AGENT AND A MAD SCIENTIST WHO MUST REACH A TEACHER IN AUSTRALIA,2006,1,7,4,3.99,145,18.99,R,14,4
931,VALENTINE VANISHING,A THRILLING DISPLAY OF A HUSBAND AND A BUTLER WHO MUST REACH A PASTRY CHEF IN CALIFORNIA,2006,1,7,7,2.5,48,14.99,PG-13,16,4
932,VALLEY PACKER,A ASTOUNDING DOCUMENTARY OF A ASTRONAUT AND A BOY WHO MUST OUTRACE A SUMO WRESTLER IN BERLIN,2006,1,7,3,3.99,73,6.99,G,17,4
933,VAMPIRE WHALE,A EPIC STORY OF A LUMBERJACK AND A MONKEY WHO MUST CONFRONT A PIONEER IN A MYSQL CONVENTION,2006,1,7,4,3.99,126,16.99,NC-17,17,12
934,VANILLA DAY,A FAST-PACED SAGA OF A GIRL AND A FORENSIC PSYCHOLOGIST WHO MUST REDEEM A GIRL IN NIGERIA,2006,1,7,7,0.99,122,18.99,NC-17,17,7
935,VANISHED GARDEN,A INTREPID CHARACTER STUDY OF A SQUIRREL AND A A SHARK WHO MUST KILL A LUMBERJACK IN CALIFORNIA,2006,1,7,5,1.5,142,16.99,R,13,6
936,VANISHING ROCKY,A BRILLIANT REFLECTION OF A MAN AND A WOMAN WHO MUST CONQUER A PIONEER IN A MYSQL CONVENTION,2006,1,7,3,4.99,123,9.99,NC-17,12,12
937,VARSITY TRIP,A ACTION-PACKED CHARACTER STUDY OF A ASTRONAUT AND A EXPLORER WHO MUST REACH A MONKEY IN A MYSQL CONVENTION,2006,1,7,7,4.99,85,7.99,NC-17,17,6
938,VELVET TERMINATOR,A LACKLUSTURE TALE OF A PASTRY CHEF AND A TECHNICAL WRITER WHO MUST CONFRONT A CROCODILE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,3.99,173,13.99,R,5,10
939,VERTIGO NORTHWEST,A UNBELIEVEABLE DISPLAY OF A MAD SCIENTIST AND A MAD SCIENTIST WHO MUST OUTGUN A MAD COW IN ANCIENT JAPAN,2006,1,7,4,3.99,90,18.99,R,5,8
940,VICTORY ACADEMY,A INSIGHTFUL EPISTLE OF A MAD SCIENTIST AND A EXPLORER WHO MUST CHALLENGE A CAT IN THE SAHARA DESERT,2006,1,7,6,3.5,64,20.99,PG-13,17,3
941,VIDEOTAPE ARSENIC,A LACKLUSTURE DISPLAY OF A GIRL AND A ASTRONAUT WHO MUST SUCCUMB A STUDENT IN AUSTRALIA,2006,1,7,4,0.99,145,18.99,NC-17,17,5
942,VIETNAM SMOOCHY,A LACKLUSTURE DISPLAY OF A BUTLER AND A MAN WHO MUST SINK A EXPLORER IN SOVIET GEORGIA,2006,1,7,7,4.99,174,19.99,PG-13,17,8
943,VILLAIN DESPERATE,A BORING YARN OF A PIONEER AND A FEMINIST WHO MUST REDEEM A CAT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,4.5,76,11.99,PG-13,17,4
944,VIRGIN DAISY,A AWE-INSPIRING DOCUMENTARY OF A ROBOT AND A MAD SCIENTIST WHO MUST REACH A DATABASE ADMINISTRATOR IN A SHARK TANK,2006,1,7,6,3.5,179,16.99,PG-13,7,3
945,VIRGINIAN PLUTO,A EMOTIONAL PANORAMA OF A DENTIST AND A CROCODILE WHO MUST MEET A BOY IN BERLIN,2006,1,7,5,1.99,164,29.99,R,6,12
946,VIRTUAL SPOILERS,A FATEFUL TALE OF A DATABASE ADMINISTRATOR AND A SQUIRREL WHO MUST DISCOVER A STUDENT IN SOVIET GEORGIA,2006,1,7,3,1.5,144,7.99,NC-17,17,4
947,VISION TORQUE,A THOUGHTFUL DOCUMENTARY OF A DOG AND A MAN WHO MUST SINK A MAN IN A SHARK TANK,2006,1,7,5,4.99,59,14.99,PG-13,17,3
948,VOICE PEACH,A AMAZING PANORAMA OF A PIONEER AND A STUDENT WHO MUST OVERCOME A MAD SCIENTIST IN A MANHATTAN PENTHOUSE,2006,1,7,6,2.99,139,19.99,PG-13,13,3
949,VOLCANO TEXAS,A AWE-INSPIRING YARN OF A HUNTER AND A FEMINIST WHO MUST CHALLENGE A DENTIST IN THE OUTBACK,2006,1,7,6,0.99,157,20.99,NC-17,10,12
950,VOLUME HOUSE,A BORING TALE OF A DOG AND A WOMAN WHO MUST MEET A DENTIST IN CALIFORNIA,2006,1,7,7,0.99,132,29.99,PG,4,4
951,VOYAGE LEGALLY,A EPIC TALE OF A SQUIRREL AND A HUNTER WHO MUST CONQUER A BOY IN AN ABANDONED MINE SHAFT,2006,1,7,6,4.5,78,25.99,PG-13,17,7
952,WAGON JAWS,A INTREPID DRAMA OF A MOOSE AND A BOAT WHO MUST KILL A EXPLORER IN A MANHATTAN PENTHOUSE,2006,1,7,7,4.5,152,10.99,PG,17,7
953,WAIT CIDER,A INTREPID EPISTLE OF A WOMAN AND A FORENSIC PSYCHOLOGIST WHO MUST SUCCUMB A ASTRONAUT IN A MANHATTAN PENTHOUSE,2006,1,7,3,2.99,112,14.99,PG-13,2,12
954,WAKE JAWS,A BEAUTIFUL SAGA OF A FEMINIST AND A COMPOSER WHO MUST CHALLENGE A MOOSE IN BERLIN,2006,1,7,7,2.5,73,25.99,G,17,9
955,WALLS ARTIST,A INSIGHTFUL PANORAMA OF A TEACHER AND A TEACHER WHO MUST OVERCOME A MAD COW IN AN ABANDONED FUN HOUSE,2006,1,7,7,4.5,135,6.99,PG,17,4
956,WANDA CHAMBER,A INSIGHTFUL DRAMA OF A A SHARK AND A PIONEER WHO MUST FIND A WOMANIZER IN THE OUTBACK,2006,1,7,7,1.5,107,21.99,PG-13,10,12
957,WAR NOTTING,A BORING DRAMA OF A TEACHER AND A SUMO WRESTLER WHO MUST CHALLENGE A SECRET AGENT IN THE CANADIAN ROCKIES,2006,1,7,7,3.99,80,24.99,G,9,7
958,WARDROBE PHANTOM,A ACTION-PACKED DISPLAY OF A MAD COW AND A ASTRONAUT WHO MUST KILL A CAR IN ANCIENT INDIA,2006,1,7,6,0.99,178,14.99,G,7,8
959,WARLOCK WEREWOLF,A ASTOUNDING YARN OF A PIONEER AND A CROCODILE WHO MUST DEFEAT A A SHARK IN THE OUTBACK,2006,1,7,6,3.5,83,6.99,G,3,4
960,WARS PLUTO,A TAUT REFLECTION OF A TEACHER AND A DATABASE ADMINISTRATOR WHO MUST CHASE A MADMAN IN THE SAHARA DESERT,2006,1,7,5,1.5,128,13.99,G,17,11
961,WASH HEAVENLY,A AWE-INSPIRING REFLECTION OF A CAT AND A PIONEER WHO MUST ESCAPE A HUNTER IN ANCIENT CHINA,2006,1,7,7,2.5,161,12.99,R,17,10
962,WASTELAND DIVINE,A FANCIFUL STORY OF A DATABASE ADMINISTRATOR AND A WOMANIZER WHO MUST FIGHT A DATABASE ADMINISTRATOR IN ANCIENT CHINA,2006,1,7,7,1.99,85,6.99,PG,4,3
963,WATCH TRACY,A FAST-PACED YARN OF A DOG AND A FRISBEE WHO MUST CONQUER A HUNTER IN NIGERIA,2006,1,7,5,0.99,78,7.99,PG,2,10
964,WATERFRONT DELIVERANCE,A UNBELIEVEABLE DOCUMENTARY OF A DENTIST AND A TECHNICAL WRITER WHO MUST BUILD A WOMANIZER IN NIGERIA,2006,1,7,4,4.99,61,21.99,G,1,3
965,WATERSHIP FRONTIER,A EMOTIONAL YARN OF A BOAT AND A CROCODILE WHO MUST MEET A MOOSE IN SOVIET GEORGIA,2006,1,7,6,2.5,112,17.99,G,11,9
966,WEDDING APOLLO,A ACTION-PACKED TALE OF A STUDENT AND A WAITRESS WHO MUST CONQUER A LUMBERJACK IN AN ABANDONED MINE SHAFT,2006,1,7,3,2.5,70,26.99,PG,6,5
967,WEEKEND PERSONAL,A FAST-PACED DOCUMENTARY OF A CAR AND A BUTLER WHO MUST FIND A FRISBEE IN A JET BOAT,2006,1,7,5,2.99,134,27.99,R,14,7
968,WEREWOLF LOLA,A FANCIFUL STORY OF A MAN AND A SUMO WRESTLER WHO MUST OUTRACE A STUDENT IN A MONASTERY,2006,1,7,6,2.99,79,13.99,G,1,11
969,WEST LION,A INTREPID DRAMA OF A BUTLER AND A LUMBERJACK WHO MUST CHALLENGE A DATABASE ADMINISTRATOR IN A MANHATTAN PENTHOUSE,2006,1,7,4,3.99,159,6.99,G,7,12
970,WESTWARD SEABISCUIT,A LACKLUSTURE TALE OF A BUTLER AND A HUSBAND WHO MUST FACE A BOY IN ANCIENT CHINA,2006,1,7,7,1.99,52,24.99,NC-17,4,11
971,WHALE BIKINI,A INTREPID STORY OF A PASTRY CHEF AND A DATABASE ADMINISTRATOR WHO MUST KILL A FEMINIST IN A MYSQL CONVENTION,2006,1,7,4,2.99,109,18.99,PG-13,9,3
972,WHISPERER GIANT,A INTREPID STORY OF A DENTIST AND A HUNTER WHO MUST CONFRONT A MONKEY IN ANCIENT JAPAN,2006,1,7,4,3.5,59,29.99,PG-13,14,5
973,WIFE TURN,A AWE-INSPIRING EPISTLE OF A TEACHER AND A FEMINIST WHO MUST CONFRONT A PIONEER IN ANCIENT JAPAN,2006,1,7,3,4.99,183,25.99,NC-17,6,5
974,WILD APOLLO,A BEAUTIFUL STORY OF A MONKEY AND A SUMO WRESTLER WHO MUST CONQUER A A SHARK IN A MYSQL CONVENTION,2006,1,7,4,2.99,181,17.99,R,13,7
975,WILLOW TRACY,A BRILLIANT PANORAMA OF A BOAT AND A ASTRONAUT WHO MUST CHALLENGE A TEACHER IN A MANHATTAN PENTHOUSE,2006,1,7,6,3.99,137,23.99,R,17,12
976,WIND PHANTOM,A TOUCHING SAGA OF A MADMAN AND A FORENSIC PSYCHOLOGIST WHO MUST BUILD A SUMO WRESTLER IN AN ABANDONED MINE SHAFT,2006,1,7,6,0.99,111,25.99,R,17,7
977,WINDOW SIDE,A ASTOUNDING CHARACTER STUDY OF A WOMANIZER AND A HUNTER WHO MUST ESCAPE A ROBOT IN A MONASTERY,2006,1,7,3,3.5,85,8.99,R,16,8
978,WISDOM WORKER,A UNBELIEVEABLE SAGA OF A FORENSIC PSYCHOLOGIST AND A STUDENT WHO MUST FACE A SQUIRREL IN THE FIRST MANNED SPACE STATION,2006,1,7,3,0.99,98,9.99,R,5,10
979,WITCHES PANIC,A AWE-INSPIRING DRAMA OF A SECRET AGENT AND A HUNTER WHO MUST FIGHT A MOOSE IN NIGERIA,2006,1,7,6,0.99,100,8.99,NC-17,17,6
980,WIZARD COLDBLOODED,A LACKLUSTURE DISPLAY OF A ROBOT AND A GIRL WHO MUST DEFEAT A SUMO WRESTLER IN A MYSQL CONVENTION,2006,1,7,4,3.5,75,27.99,PG,12,6
981,WOLVES DESIRE,A FAST-PACED DRAMA OF A SQUIRREL AND A ROBOT WHO MUST SUCCUMB A TECHNICAL WRITER IN A MANHATTAN PENTHOUSE,2006,1,7,7,0.99,55,21.99,NC-17,16,11
982,WOMEN DORADO,A INSIGHTFUL DOCUMENTARY OF A WAITRESS AND A BUTLER WHO MUST VANQUISH A COMPOSER IN AUSTRALIA,2006,1,7,4,4.99,126,11.99,R,17,8
983,WON DARES,A UNBELIEVEABLE DOCUMENTARY OF A TEACHER AND A MONKEY WHO MUST DEFEAT A EXPLORER IN A U-BOAT,2006,1,7,7,3.5,105,18.99,PG,12,6
984,WONDERFUL DROP,A BORING PANORAMA OF A WOMAN AND A MADMAN WHO MUST OVERCOME A BUTLER IN A U-BOAT,2006,1,7,3,0.99,126,8.99,NC-17,17,8
985,WONDERLAND CHRISTMAS,A AWE-INSPIRING CHARACTER STUDY OF A WAITRESS AND A CAR WHO MUST PURSUE A MAD SCIENTIST IN THE FIRST MANNED SPACE STATION,2006,1,7,4,3.5,111,28.99,PG,14,8
986,WONKA SEA,A BRILLIANT SAGA OF A BOAT AND A MAD SCIENTIST WHO MUST MEET A MOOSE IN ANCIENT INDIA,2006,1,7,6,1.99,85,19.99,NC-17,2,12
987,WORDS HUNTER,A ACTION-PACKED REFLECTION OF A COMPOSER AND A MAD SCIENTIST WHO MUST FACE A PIONEER IN A MYSQL CONVENTION,2006,1,7,3,4.5,116,21.99,PG,17,7
988,WORKER TARZAN,A ACTION-PACKED YARN OF A SECRET AGENT AND A TECHNICAL WRITER WHO MUST BATTLE A SUMO WRESTLER IN THE FIRST MANNED SPACE STATION,2006,1,7,7,3.99,139,16.99,R,16,9
989,WORKING MICROCOSMOS,A STUNNING EPISTLE OF A DENTIST AND A DOG WHO MUST KILL A MADMAN IN ANCIENT CHINA,2006,1,7,4,4.99,74,14.99,R,16,10
990,WORLD LEATHERNECKS,A UNBELIEVEABLE TALE OF A PIONEER AND A ASTRONAUT WHO MUST OVERCOME A ROBOT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,3.99,171,4.99,PG-13,17,11
991,WORST BANGER,A THRILLING DRAMA OF A MADMAN AND A DENTIST WHO MUST CONQUER A BOY IN THE OUTBACK,2006,1,7,4,1.99,185,28.99,PG,17,8
992,WRATH MILE,A INTREPID REFLECTION OF A TECHNICAL WRITER AND A HUNTER WHO MUST DEFEAT A SUMO WRESTLER IN A MONASTERY,2006,1,7,5,4.99,176,4.99,NC-17,17,11
993,WRONG BEHAVIOR,A EMOTIONAL SAGA OF A CROCODILE AND A SUMO WRESTLER WHO MUST DISCOVER A MAD COW IN NEW ORLEANS,2006,1,7,6,2.99,178,26.99,PG-13,3,10
994,WYOMING STORM,A AWE-INSPIRING PANORAMA OF A ROBOT AND A BOAT WHO MUST OVERCOME A FEMINIST IN A U-BOAT,2006,1,7,6,3.5,100,20.99,PG-13,13,10
995,YENTL IDAHO,A AMAZING DISPLAY OF A ROBOT AND A ASTRONAUT WHO MUST FIGHT A WOMANIZER IN BERLIN,2006,1,7,5,3.5,86,23.99,R,17,6
996,YOUNG LANGUAGE,A UNBELIEVEABLE YARN OF A BOAT AND A DATABASE ADMINISTRATOR WHO MUST MEET A BOY IN THE FIRST MANNED SPACE STATION,2006,1,7,6,2.99,183,18.99,G,6,11
997,YOUTH KICK,A TOUCHING DRAMA OF A TEACHER AND A CAT WHO MUST CHALLENGE A TECHNICAL WRITER IN A U-BOAT,2006,1,7,4,1.99,179,8.99,NC-17,12,12
998,ZHIVAGO CORE,A FATEFUL YARN OF A COMPOSER AND A MAN WHO MUST FACE A BOY IN THE CANADIAN ROCKIES,2006,1,7,6,0.99,105,18.99,NC-17,11,8
999,ZOOLANDER FICTION,A FATEFUL REFLECTION OF A WAITRESS AND A BOAT WHO MUST DISCOVER A SUMO WRESTLER IN ANCIENT CHINA,2006,1,7,5,1.5,101,15.99,R,17,11
